"response_id","experience"
"GEN24_1002853","None of these"
"GEN24_1002855","None of these"
"GEN24_1002856","None of these"
"GEN24_1002858","None of these"
"GEN24_1002860","Visit a Maori family in their home"
"GEN24_1002864","None of these"
"GEN24_1002865","Some other Maori cultural activity"
"GEN24_1002874","None of these"
"GEN24_1002880","None of these"
"GEN24_1002881","None of these"
"GEN24_1002882","None of these"
"GEN24_1002883","None of these"
"GEN24_1002884","None of these"
"GEN24_1002888","None of these"
"GEN24_1002889","None of these"
"GEN24_1002892","Visit a Maori family in their home"
"GEN24_1002894","None of these"
"GEN24_1002906","None of these"
"GEN24_1002907","None of these"
"GEN24_1002912","None of these"
"GEN24_1002919","None of these"
"GEN24_1002920","None of these"
"GEN24_1002921","None of these"
"GEN24_1002922","None of these"
"GEN24_1002929","None of these"
"GEN24_1002932","None of these"
"GEN24_1002940","None of these"
"GEN24_1002943","None of these"
"GEN24_1002946","None of these"
"GEN24_1002948","None of these"
"GEN24_1002951","None of these"
"GEN24_1002952","None of these"
"GEN24_1002960","See Maori art or crafts being created"
"GEN24_1002960","Visit a Maori marae (a Maori meeting place)"
"GEN24_1002960","Watch a live Maori performance"
"GEN24_1002969","None of these"
"GEN24_1002971","None of these"
"GEN24_1002974","None of these"
"GEN24_1002978","None of these"
"GEN24_1002981","None of these"
"GEN24_1002982","None of these"
"GEN24_1002984","None of these"
"GEN24_1002985","None of these"
"GEN24_1002986","None of these"
"GEN24_1002987","None of these"
"GEN24_1002988","None of these"
"GEN24_1002990","None of these"
"GEN24_1002997","None of these"
"GEN24_1003006","None of these"
"GEN24_1003021","None of these"
"GEN24_1003022","None of these"
"GEN24_1003025","None of these"
"GEN24_1003026","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003029","None of these"
"GEN24_1003032","None of these"
"GEN24_1003042","None of these"
"GEN24_1003047","None of these"
"GEN24_1003058","None of these"
"GEN24_1003061","Watch a live Maori performance"
"GEN24_1003064","None of these"
"GEN24_1003065","None of these"
"GEN24_1003066","None of these"
"GEN24_1003072","None of these"
"GEN24_1003076","Visit a Maori family in their home"
"GEN24_1003077","None of these"
"GEN24_1003079","None of these"
"GEN24_1003080","None of these"
"GEN24_1003081","None of these"
"GEN24_1003084","None of these"
"GEN24_1003092","None of these"
"GEN24_1003098","Eat Maori traditional food"
"GEN24_1003098","Some other Maori cultural activity"
"GEN24_1003098","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003098","Watch a live Maori performance"
"GEN24_1003106","None of these"
"GEN24_1003107","Eat Maori traditional food"
"GEN24_1003107","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003107","Some other Maori cultural activity"
"GEN24_1003107","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003109","None of these"
"GEN24_1003115","None of these"
"GEN24_1003116","None of these"
"GEN24_1003118","None of these"
"GEN24_1003129","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003131","None of these"
"GEN24_1003133","None of these"
"GEN24_1003138","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003142","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003143","Some other Maori cultural activity"
"GEN24_1003146","None of these"
"GEN24_1003149","None of these"
"GEN24_1003151","None of these"
"GEN24_1003158","Eat Maori traditional food"
"GEN24_1003158","See Maori art or crafts being created"
"GEN24_1003158","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003161","None of these"
"GEN24_1003162","None of these"
"GEN24_1003175","None of these"
"GEN24_1003176","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003178","Eat Maori traditional food"
"GEN24_1003178","See Maori art or crafts being created"
"GEN24_1003178","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003178","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003178","Watch a live Maori performance"
"GEN24_1003181","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003185","Some other Maori cultural activity"
"GEN24_1003189","None of these"
"GEN24_1003202","Visit a Maori family in their home"
"GEN24_1003203","Eat Maori traditional food"
"GEN24_1003203","Some other Maori cultural activity"
"GEN24_1003203","Watch a live Maori performance"
"GEN24_1003205","None of these"
"GEN24_1003206","Some other Maori cultural activity"
"GEN24_1003209","None of these"
"GEN24_1003214","None of these"
"GEN24_1003215","None of these"
"GEN24_1003216","None of these"
"GEN24_1003217","None of these"
"GEN24_1003221","None of these"
"GEN24_1003223","None of these"
"GEN24_1003231","None of these"
"GEN24_1003235","Some other Maori cultural activity"
"GEN24_1003235","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003240","None of these"
"GEN24_1003243","None of these"
"GEN24_1003250","None of these"
"GEN24_1003257","None of these"
"GEN24_1003259","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003265","None of these"
"GEN24_1003268","None of these"
"GEN24_1003269","Eat Maori traditional food"
"GEN24_1003269","Visit a Maori family in their home"
"GEN24_1003269","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003273","None of these"
"GEN24_1003277","None of these"
"GEN24_1003278","None of these"
"GEN24_1003279","None of these"
"GEN24_1003280","See Maori art or crafts being created"
"GEN24_1003280","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003281","None of these"
"GEN24_1003283","None of these"
"GEN24_1003290","None of these"
"GEN24_1003297","None of these"
"GEN24_1003314","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003318","None of these"
"GEN24_1003319","None of these"
"GEN24_1003323","None of these"
"GEN24_1003325","None of these"
"GEN24_1003330","None of these"
"GEN24_1003337","None of these"
"GEN24_1003338","None of these"
"GEN24_1003339","None of these"
"GEN24_1003341","None of these"
"GEN24_1003345","None of these"
"GEN24_1003347","None of these"
"GEN24_1003354","None of these"
"GEN24_1003370","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003371","None of these"
"GEN24_1003373","None of these"
"GEN24_1003376","None of these"
"GEN24_1003377","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003378","None of these"
"GEN24_1003379","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003379","Watch a live Maori performance"
"GEN24_1003387","Visit a Maori family in their home"
"GEN24_1003394","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003394","Visit a Maori family in their home"
"GEN24_1003394","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003398","Eat Maori traditional food"
"GEN24_1003398","See Maori art or crafts being created"
"GEN24_1003398","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003398","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003398","Watch a live Maori performance"
"GEN24_1003403","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003403","Some other Maori cultural activity"
"GEN24_1003415","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003429","None of these"
"GEN24_1003430","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003433","None of these"
"GEN24_1003435","None of these"
"GEN24_1003439","None of these"
"GEN24_1003445","None of these"
"GEN24_1003448","None of these"
"GEN24_1003449","None of these"
"GEN24_1003454","None of these"
"GEN24_1003456","None of these"
"GEN24_1003461","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003466","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003469","None of these"
"GEN24_1003470","None of these"
"GEN24_1003472","None of these"
"GEN24_1003476","None of these"
"GEN24_1003482","None of these"
"GEN24_1003486","None of these"
"GEN24_1003490","None of these"
"GEN24_1003491","None of these"
"GEN24_1003495","Eat Maori traditional food"
"GEN24_1003495","See Maori art or crafts being created"
"GEN24_1003495","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003495","Some other Maori cultural activity"
"GEN24_1003495","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003498","None of these"
"GEN24_1003499","None of these"
"GEN24_1003500","None of these"
"GEN24_1003502","See Maori art or crafts being created"
"GEN24_1003502","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003502","Visit a Maori family in their home"
"GEN24_1003502","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003503","None of these"
"GEN24_1003508","None of these"
"GEN24_1003509","None of these"
"GEN24_1003510","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003511","None of these"
"GEN24_1003513","None of these"
"GEN24_1003515","None of these"
"GEN24_1003525","None of these"
"GEN24_1003527","None of these"
"GEN24_1003528","None of these"
"GEN24_1003537","None of these"
"GEN24_1003538","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003542","None of these"
"GEN24_1003549","None of these"
"GEN24_1003563","None of these"
"GEN24_1003570","None of these"
"GEN24_1003577","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003577","Some other Maori cultural activity"
"GEN24_1003580","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003586","None of these"
"GEN24_1003591","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003593","None of these"
"GEN24_1003599","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003599","Watch a live Maori performance"
"GEN24_1003602","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003610","None of these"
"GEN24_1003611","None of these"
"GEN24_1003614","None of these"
"GEN24_1003622","None of these"
"GEN24_1003627","None of these"
"GEN24_1003629","None of these"
"GEN24_1003633","Visit a Maori family in their home"
"GEN24_1003639","Eat Maori traditional food"
"GEN24_1003639","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003639","Watch a live Maori performance"
"GEN24_1003645","None of these"
"GEN24_1003647","None of these"
"GEN24_1003651","None of these"
"GEN24_1003673","None of these"
"GEN24_1003674","None of these"
"GEN24_1003678","None of these"
"GEN24_1003684","None of these"
"GEN24_1003685","None of these"
"GEN24_1003687","None of these"
"GEN24_1003688","None of these"
"GEN24_1003708","None of these"
"GEN24_1003713","None of these"
"GEN24_1003714","None of these"
"GEN24_1003722","None of these"
"GEN24_1003724","None of these"
"GEN24_1003726","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003728","None of these"
"GEN24_1003730","None of these"
"GEN24_1003731","None of these"
"GEN24_1003732","None of these"
"GEN24_1003734","None of these"
"GEN24_1003735","None of these"
"GEN24_1003736","None of these"
"GEN24_1003738","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003738","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003738","Watch a live Maori performance"
"GEN24_1003741","None of these"
"GEN24_1003742","Eat Maori traditional food"
"GEN24_1003750","None of these"
"GEN24_1003753","Some other Maori cultural activity"
"GEN24_1003756","None of these"
"GEN24_1003759","None of these"
"GEN24_1003760","Eat Maori traditional food"
"GEN24_1003760","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003760","Visit a Maori family in their home"
"GEN24_1003760","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003767","None of these"
"GEN24_1003773","None of these"
"GEN24_1003777","None of these"
"GEN24_1003781","None of these"
"GEN24_1003782","None of these"
"GEN24_1003783","None of these"
"GEN24_1003785","Some other Maori cultural activity"
"GEN24_1003794","Eat Maori traditional food"
"GEN24_1003794","See Maori art or crafts being created"
"GEN24_1003794","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003794","Some other Maori cultural activity"
"GEN24_1003794","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003794","Watch a live Maori performance"
"GEN24_1003795","Eat Maori traditional food"
"GEN24_1003795","Watch a live Maori performance"
"GEN24_1003803","Eat Maori traditional food"
"GEN24_1003803","See Maori art or crafts being created"
"GEN24_1003803","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003803","Some other Maori cultural activity"
"GEN24_1003803","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003803","Watch a live Maori performance"
"GEN24_1003808","None of these"
"GEN24_1003825","None of these"
"GEN24_1003829","See Maori art or crafts being created"
"GEN24_1003829","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003829","Some other Maori cultural activity"
"GEN24_1003829","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003829","Watch a live Maori performance"
"GEN24_1003834","None of these"
"GEN24_1003836","None of these"
"GEN24_1003838","None of these"
"GEN24_1003842","Some other Maori cultural activity"
"GEN24_1003844","Some other Maori cultural activity"
"GEN24_1003846","None of these"
"GEN24_1003847","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003851","None of these"
"GEN24_1003853","None of these"
"GEN24_1003857","None of these"
"GEN24_1003865","None of these"
"GEN24_1003871","Some other Maori cultural activity"
"GEN24_1003872","None of these"
"GEN24_1003893","None of these"
"GEN24_1003903","None of these"
"GEN24_1003906","None of these"
"GEN24_1003907","Watch a live Maori performance"
"GEN24_1003908","None of these"
"GEN24_1003909","None of these"
"GEN24_1003910","None of these"
"GEN24_1003911","None of these"
"GEN24_1003914","None of these"
"GEN24_1003917","Eat Maori traditional food"
"GEN24_1003917","See Maori art or crafts being created"
"GEN24_1003917","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003917","Some other Maori cultural activity"
"GEN24_1003917","Visit a Maori family in their home"
"GEN24_1003917","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003917","Watch a live Maori performance"
"GEN24_1003920","None of these"
"GEN24_1003922","None of these"
"GEN24_1003926","None of these"
"GEN24_1003928","See Maori art or crafts being created"
"GEN24_1003928","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003930","Eat Maori traditional food"
"GEN24_1003930","See Maori art or crafts being created"
"GEN24_1003930","See Maori artefacts, art or crafts in an exhibition"
"GEN24_1003930","Some other Maori cultural activity"
"GEN24_1003930","Visit a Maori family in their home"
"GEN24_1003930","Visit a Maori marae (a Maori meeting place)"
"GEN24_1003930","Watch a live Maori performance"
"GEN24_1003936","None of these"
"GEN24_1003947","None of these"
"GEN24_1003954","None of these"
"GEN24_1003955","None of these"
"GEN24_1003960","None of these"
"GEN24_1003962","None of these"
"GEN24_1003964","None of these"
"GEN24_1003968","None of these"
"GEN24_1003971","None of these"
